i,time,PWM_l,PWM_r,x,y,theta
274,2.184,5729.5779513082325,28647.88975654116,423.58461798426197,640.3627103020134,61.44444444444421
275,2.192,5729.5779513082325,28647.88975654116,422.6648077913783,640.8632818955936,62.33333333333309
276,2.2,5729.5779513082325,28647.88975654116,421.73734271359876,641.3495238525775,63.222222222221966
277,2.208,5729.5779513082325,28647.88975654116,420.8024459737204,641.8213191439879,64.11111111111084
278,2.216,5729.5779513082325,28647.88975654116,419.8603425831966,642.2785542178785,64.99999999999972
279,2.224,5729.5779513082325,28647.88975654116,418.91125928798147,642.7211190266644,65.8888888888886
280,2.232,5729.5779513082325,28647.88975654116,417.95542451395613,643.1489070536077,66.77777777777749
281,2.24,5729.5779513082325,28647.88975654116,416.99306831195133,643.5618153384546,67.66666666666636
282,2.248,5729.5779513082325,28647.88975654116,416.02442230237887,643.9597445022155,68.55555555555524
283,2.2560000000000002,5729.5779513082325,28647.88975654116,415.04971961948456,644.3425987710839,69.44444444444412
284,2.2640000000000002,5729.5779513082325,28647.88975654116,414.0691948552377,644.710285999487,70.333333333333
285,2.2720000000000002,5729.5779513082325,28647.88975654116,413.08308400286944,645.062717692264,71.22222222222187
286,2.2800000000000002,5729.5779513082325,28647.88975654116,412.09162440007344,645.399809025964,72.11111111111076
287,2.2880000000000003,5729.5779513082325,28647.88975654116,411.09505467188353,645.7214788692625,72.99999999999963
288,2.2960000000000003,5729.5779513082325,28647.88975654116,410.0936146732414,646.0276498024873,73.88888888888852
289,2.3040000000000003,5729.5779513082325,28647.88975654116,409.0875454312679,646.3182481362526,74.77777777777739
290,2.312,5729.5779513082325,28647.88975654116,408.07708908725294,646.593203929194,75.66666666666627
291,2.32,5729.5779513082325,28647.88975654116,407.06248883837634,646.8524510048028,76.55555555555515
292,2.328,5729.5779513082325,28647.88975654116,406.0439888791751,647.0959269673519,77.44444444444403
293,2.336,5729.5779513082325,28647.88975654116,405.02183434277083,647.3235732169155,78.3333333333329
294,2.344,5729.5779513082325,28647.88975654116,403.99627124187055,647.5353349634705,79.22222222222179
295,2.352,5729.5779513082325,28647.88975654116,402.9675464095566,647.7311612400854,80.11111111111066
296,2.36,5729.5779513082325,28647.88975654116,401.9359074398784,647.9110049151858,80.99999999999955
297,2.368,5729.5779513082325,28647.88975654116,400.9016026282618,648.0748227038987,81.88888888888842
298,2.376,5729.5779513082325,28647.88975654116,399.8648809117485,648.2225751784699,82.7777777777773
299,2.384,5729.5779513082325,28647.88975654116,398.82599180908255,648.3542267777541,83.66666666666617
300,2.392,5729.5779513082325,28647.88975654116,397.78518536065553,648.469745815773,84.55555555555506
301,2.4,5729.5779513082325,28647.88975654116,396.7427120683268,648.569104489342,85.44444444444393
302,2.408,5729.5779513082325,28647.88975654116,395.69882283513266,648.6522788847617,86.33333333333282
303,2.416,5729.5779513082325,28647.88975654116,394.6537689048988,648.7192489835736,87.22222222222169
304,2.424,5729.5779513082325,28647.88975654116,393.60780180177085,648.7699986673781,88.11111111111057
305,2.432,5729.5779513082325,28647.88975654116,392.5611732696774,648.8045157217138,88.99999999999945
306,2.44,5729.5779513082325,28647.88975654116,391.51413521174004,648.8227918389973,89.88888888888833
307,2.448,5729.5779513082325,28647.88975654116,390.46693962964537,648.824822620523,90.7777777777772
308,2.456,5729.5779513082325,28647.88975654116,389.41983856299294,648.8106075775213,91.66666666666609
309,2.464,5729.5779513082325,28647.88975654116,388.37308402863425,648.7801501312763,92.55555555555496
310,2.472,5729.5779513082325,28647.88975654116,387.3269279600173,648.7334576123028,93.44444444444385
311,2.48,5729.5779513082325,28647.88975654116,386.28162214655094,648.6705412585814,94.33333333333272
312,2.488,5729.5779513082325,28647.88975654116,385.23741817300424,648.591416212854,95.2222222222216
313,2.496,5729.5779513082325,28647.88975654116,384.1945673589547,648.4961015189798,96.11111111111047
314,2.504,5359.92776090125,27908.5893757272,383.15332069830083,648.3846201173508,96.99999999999936
315,2.512,4990.277570494267,27169.28899491323,382.1474575698023,648.2611156547896,97.87455197132552
316,2.52,4620.627380087285,26429.988614099268,381.17705871896476,648.1269009631476,98.73476702508897
317,2.528,4250.977189680301,25690.6882332853,380.24217297820735,647.9832627168364,99.5806451612897
318,2.536,3881.326999273319,24951.387852471336,379.342819029344,647.8314608625805,100.41218637992768
319,2.544,3511.676808866336,24212.08747165737,378.4789871411514,647.6727281162705,101.22939068100293
320,2.552,3142.0266184593534,23472.787090843405,377.65064088020904,647.5082695238784,102.03225806451547
